raw_text,severity,binary_label,%_swear_words
Die Täter des #Kieler-Mobs haben die bisherige Höchststrafe bekommen: #Hausverbot! #Kiel #Rapefugees #Flüchtlinge,0.5,True,0.0
"Ihr Affen seit untergebildet 
Doch es reicht aus um mich beim schlagen eurer Väter zu filmen",1.0,True,0.0
Diese elenden Verbrecher!!! Ich hasse die so sehr!!,1.0,True,0.0
#Schweden findet Missbrauch v.Kindern OK #Kinderehen #Asylanten Bei unbewiesenen Vergewaltigungsvorwurf sind sie nicht so tolerant #Assange,0.5,True,0.0
als was kann man die scheiß islamisten eigentlich bezeichnen? Restmüll oder Sondermüll!!!!!!!!!,1.0,True,0.0
Das ist Ghettoisierung! Nazis! :D,1.0,True,0.0
"Na, wie bei der IS, Kopf ab.",1.0,True,0.0
ich finde so etwas wiederwärtig ekelhaft abartig. und die moslems die so etwas ausleben sind es auch wiederwärtige abartige kreaturen. pfui teufel so alte säcke mit kleinen mädchen. behandelt wie tiere so etwas in europa niemals. die sollen dahin gehen wo sie herkommen. das ist nicht ihr zuhause,1.0,True,2.0833333333333335
"Was können wir dafür das die nur wie Tiere in den Busch scheissen können, Schwachsinn sowas",0.5,True,0.0
"ihr wichser da oben. fallt alle tod um, keiner will euch !!!!",1.0,True,8.333333333333334
"es ist zum kotzen,,,PERVERSE KINDERFICKER ,, man muss die mit allen Mitteln bekämpfen ,,,",1.0,True,7.142857142857143
"Für die eigene Bevölkerung wurde sowas noch nicht mal geplant, ich glaube diese Idioten haben total den Verstand verloren.",1.0,True,0.0
die polizei tut mir leid weil sie immer wieder wegen solche  versage zummm einsatz kommen müssen es gibt viel wichtigeres als mit solchen schmarotze zu tun  haben zu müssen solllen doch die ausländer behörde sich die scheiß schmartze kömmanen oder das zoll amt,1.0,True,0.0
alle nazis und d86cf518f72b419f du scheiß fettsack was bist du so rassistisch ohne ausländer wäre deutschland nicht das was es jz ist,0.5,True,4.545454545454546
"Ganz ehrlich, wer noch nicht geschnallt hat das er verarscht wird von den Lügenmedien und immer noch gröhlt ""Refudschiees wellkomma"" dem ist nicht zu helfen. Und dem wünsche ich auch mal eine Begegnung mit diesen Spezialkräften. Mein Mitleid würde ich in sehr engen Grenzen halten.",0.5,True,0.0
Deutsche Frauen an #rapefugees opfern. #wasistlinks,1.0,True,0.0
"Ich habe noch NIE an deren Kurs geglaubt im Gegenteil wenn die große Welle erst kommt (2015 war ein Witz dagegen) wird's ganz dicke! Klar fremdgesteuert, was die Geschichte bis jetzt nicht geschafft hat mit Deutschland schaffen die Spinner jetzt! :-(((",1.0,True,2.4390243902439024
"Im Sommer und September witterten die Össis gegen Ungarn. Ich erinnere mich sehr gut auf das abartige Aussage des österreichischer Kanzler. Jetzt plötzlich fordern sie selbst Dinge, die sie damals ins Dreck gezogen haben. Dumme Leute!",0.5,True,0.0
Das sind doch alles Verbrecher,0.5,True,20.0
"Wenn ein obdachloser deutscher Bundesbürger in der Kälte erfriert wird nichts in der verhurten Presse erwähnt...aber bei so einen""armen,traumatisierten"" kriminellen wird nen Fass auf gemacht!?!",1.0,True,4.0
scheiß fascho pack NS Bazillen verreckt doch lang lebe die Demokratie,1.0,True,0.0
"hätte nie gedacht das mir die frau schwarzer mal so aus der seele spricht! gott sei dank gibt es noch prominente leute in deutschland,die nicht auf der welle der duchgeknallten meinungsmacher reiten!",0.5,True,0.0
KEINE GELDLEISTUNGEN !!! NUR EINFACHE SACHLEISTUNGEN... dann läßt der Druck recht bald nach. Blödes Politikerpack!!!,1.0,True,0.0
"Dann sollte man die Verbrecher ,wenn man sie hat,solange in das Eiswasser  tauchen bis das Problem Gelöst ist",1.0,True,5.555555555555555
"Iq unterhalb der Zimmertemperatur, also wenn man net weiß wie man ein Klo nutzt...auch nach Erklärung oder Bildband wo es erklärt wird!",0.5,True,0.0
heuchler!!!! eigentlich wollten sie eine schwanzverlaengerung fuer diese traumatisierten zahlen...,0.5,True,0.0
Normal kommen immer als Clan diese Dreckschweine raus mit dem Dreck,1.0,True,0.0
"Das erste mal das ich konform bin, mit so einer Kampflesbe.",1.0,True,0.0
Jeder scheint´s jetzt zu begreifen nur hier die verblödete Regierung nicht!,1.0,True,0.0
Zumindest gab's diese Politikversager nicht.,0.5,True,0.0
#maischberger Zu den Kosten einer Zuwanderung gehören auch die gesellschaftl. Kosten einer fatalen #Islamisierung sbeschleunigung mit Jihad!,0.5,True,0.0
Flüchtlinsheime in denen nicht jeden Tag gratis Rinderfilet serviert wird sind ein Verstoß gegen die Menschenwürde.#Hungerstreik #Rapefugees,0.5,True,0.0
"Sie lassen es aber nicht die Wichser. Wenn Berichte kommen,siehst du nur Frauen und Kinder.",1.0,True,0.0
"Und genau das ist was das ganze Linke Pack will, Freispruch für diese Kriminellen und die rufen auch noch dazu auf, deutsche Frauen zu vergewaltigen... 3:)",0.5,True,0.0
"Offenes, freies WLAN im #Sophienhof #Kiel. Mit ein Grund für die Vorfälle von gestern Nachmittag! Zurück nach Kabul mit den #rapefugees!",0.5,True,0.0
Einbau von Bewegungsmelder mit Kamera und Echtzeitaufnahme. So kann man sie gleich zur Fahndung ausschreiben. Ich bin für Steinbruch das therapiert  schon. Mit Kette und 10Kg Kugel am Bein.,1.0,True,0.0
"Wow, wie erwachsen ihr doch alle seit, ihr scheiss Nazis.",1.0,True,0.0
"Mensch #Gabriel, weil #Europa keine #Muslime haben will. Nur #Merkel bringt uns diesen Fluch. #Illner #Asylanten",0.5,True,0.0
Warum hängt man Abschaum nicht auf?,1.0,True,16.666666666666668
und was passiert jetzt mit der ratte,1.0,True,14.285714285714286
"#Flüchtlinge & ´#Asylanten  sind perverse #Kinderschänder die jeden Tag in #Deutschland, skrupelos #Frauen & #Kinder vergewaltigen.",1.0,True,0.0
ich verstehe es nicht ich hab selber Freunde die schwarze sind und voll korrekt sind aber fünf basterde sowas das nicht mehr alleine  rummlaufen und muss streng über wacht werden und keine von denen feige saus hilft keine was ist los mit der Menschheit jeder schaut weg,1.0,True,0.0
#muttikulti - die von mutti merkel verschuldete eskalation des multikulti-problems durch einladen von  #rapefugees und #krimigranten.,0.5,True,0.0
DANKE #Clausnitz FÜR EUREN #WIDERSTAND ! IHR SEID HELDEN! #SOS #rapefugees #koelnhbf #cologne #Islamisierung AUS WESTDEUTSCHLAND: DANKE!!!,1.0,True,0.0
Rettet die deutsche Frau vor dem Multikuliti Wahn #rapefugees,1.0,True,0.0
Da wirds einem schlecht bei der Fragestellung von Lanz. Trottel² -- Neuer Tiefpunkt: ZDF-Lanz vs.CSU-Ramsauer. https://www.youtube.com/watch?v=Q0mKYYYYaSg,1.0,True,0.0
"Wird???
Und das ist nicht nur diese buckelige Unperson.
Alle CDU-CSU-SPD-FDP-Bűndnis90-Gűne-Linke Politiker und Wähler sind an allem Schuld. Charakterlose Politverbrecher die antideutsche Politik anwenden.
Man hat immer eine Wahl.
Sie haben sich gegen ihr Volk ""bewußt"" entschieden.",0.5,True,0.0
Sofort Genickschuss,1.0,True,0.0
"Ich bleib bei Lügenpresse und zensiertes Staatsfernsehen, die sehen nun ihre Felle wegschwimmen.",0.5,True,0.0
Sack ab und zurück in der Wüste aussetzen,1.0,True,12.5
Scheiß auf die Regierung und was sie mit den alten und bedürftigen Menschen Jahrelang betrieben haben... Danke Merkel und Co Scheiß KG,0.5,True,0.0
Absolut abartig diese bestien,1.0,True,0.0
Die Nacht der Nächte wird bald kommen wenn sich die Parasiten sich so weiter benehmen......,1.0,True,0.0
#maischberger Liefers: Wir achten Frauen.... Für viele von den #rapefugees ist das wie ein Paradies hier.Lasche Strafen bei Vergewaltigungen,1.0,True,0.0
"Wir stehen hinter dir! Solange wir den Mund nicht halten, und uns gegen dieses ganze hirnlose Merkel-System wehren gibt es Hoffnung! Ich kämpfe für mein Land! Und wenn es nur Verbal ist!
Deutsche wehrt euch, damit es nicht eure Kinder sind, die Vergewaltigt werden!!",0.5,True,0.0
LÜGEN  auf höchsten Niveau!!!  Lügendreieck  POLITIK-WIRTSCHAFT-PRESSE... Is dea Briaf aus Bayern okumma???,0.5,True,0.0
Spielen wir Bimbos versenken,1.0,True,0.0
Warum hat niemand der Frau geholfen?Den Verbrecher sollte man verrecken lassen anstatt ihm zu helfen!,1.0,True,13.333333333333334
Einfach nur perverse Schweine!,1.0,True,0.0
Dreckspack entsorgen.,1.0,True,0.0
"#Blutrache, #Zwangsbekehrung, #Scharia, #Kinderbräute, #Vielehe, #Genitalverstümmelung - kann nicht erkennen, was davon zu uns gehören soll.",0.5,True,0.0
Dann jagen wir diese Kameltreiber wieder zurück in die Wüste!!!?,0.5,True,0.0
Diese ganzen Gutmenschen werden es erst kapieren wenn ihre Köpfe neben ihren Körpern liegen.,1.0,True,0.0
"Sie ist Krank. Sie hat psychische Störung, weil ein normal denkender Menschen wird seinen eigenen Volk niemals so was antun. Sie ist wie :-៛| er hatte auch kranke Vorstellung von der Welt und Deutschland.",0.5,True,0.0
"Was ist mit der Vergewaltigung einer Schülerin in Gratz durch 5 Afrikaner...ich lese nichts davon in der Zeitung-mir ist es egal welcher Asylant in die Fresse kriegt,ich will diese elenden Schmarotzer nicht in Deutschland haben.Wir haben genug Arbeitslose...was wird für die getan.....",1.0,True,4.761904761904762
Scheis nazis,1.0,True,0.0
"Die Kinderficker gehören in den Knast. In der Dusche dann die Seife aufheben.
Ich finde dieses gebahren widerlich.",1.0,True,5.555555555555555
Vieleicht nehmen die ja irgendwann den Rest der deutschen Bevölkerung auf. Falls es unsere Volksverräter schaffen sollten uns auszurotten.,0.5,True,5.2631578947368425
"warum schützt die italienische Küstenwache uns nicht vor diesen Verbrechern ??? wenn die ersten 5 Boote versenkt wurden , ist esw vorbei mit diesem Spuk !!",0.5,True,0.0
"Weil in der Türkay muss er arbeiten, in Deutschland kriegt er alles von Stadt. Der Drecksau muss für immer da bleiben !",1.0,True,4.545454545454546
Diese abartigen Kreaturen bei denen sind Frauen und Mädchen nichts wert diese Einstellung kann und will ich nicht akzeptieren diese abartigen Menschen gehören nicht in unsere Gesellschaft,1.0,True,3.7037037037037037
Sind bestimmt auch scheiß Nazis oder?,1.0,True,0.0
Das ist die bekloppte Merkel,1.0,True,0.0
so dumm sind die,0.5,True,0.0
woher kommt all der scheiße die ficken wie die Kanickel,1.0,True,10.0
Ein Baum ein Strick und es bricht das Verbrechergenick !,1.0,True,0.0
das ist erst der anfang scheiß packzeug,1.0,True,0.0
#dieanstalt #flüchtlinge und #Asylanten benötigen Schwimmpass bei Grenzübertritt ... Rückführung übers #Mittelmeer geplant muhaaaa,1.0,True,0.0
#RefugeesNotWelcome Boykottiert #Bild und andere #Gutmenschen,0.5,True,0.0
verfluchten Biester...,1.0,True,0.0
"Die Lügenrese/medien haben  das lange begriffen, wer denkt die machen das nicht mit Absicht ist leider naiv.",0.5,True,0.0
#pegida ihr habt einen Maulwurf  Handabhacken für Diebstahl #Scharia   Erschießen bei illegalem Grenzübertritt #afd,0.5,True,0.0
Die sind wahnsinnig!,0.5,True,0.0
Sogar Schweden das fällt denen ja früh den Idioten,1.0,True,0.0
"Was für ne dämliche Frage: Verheimlicht die Polizei brisante Straftaten? Ja sicher doch, die werden doch von den Idioten von der Politik angewiesen nix zu sagen, weil se Angst haben die Stimmung könnte weiter kippen",1.0,True,0.0
"Wenn das den Russen passiert wäre, dann wäre das Geschrei der Lügenpresse riesig gewesen. Putins Propaganda haben sie zu dem sexuellen Mißbrauch des kleinen, 13 Jahre alten berliner Mädchens gesagt. Und der Augstein vergleicht die Weltwoche mit dem Stürmer. Da kennen manche keine Grenzen.",0.5,True,0.0
"da zeigt es sich wieder welche Kleingeister diese Hitlerableger sind. Wer so etwas wählt kann auch gleich zum IS auswandern, dann bleiben uns die Schützengräben in Deutschland erspart.",0.5,True,0.0
"Wieso festgenommen, gleich nachschmeißen ins Meer!",1.0,True,0.0
"Bravo Tschechien, zum Teufel mit der UNO! ?",1.0,True,12.5
Die Unterbringung im Gefängnis nur weil man Verbrechen begangen hat ist ein Verstoß gegen die Menschenwürde.#Hungerstreik #Rapefugees,0.5,True,0.0
Wec k mit mit der schnepfe!! soll wieder in ihre heiat gehen und beten,0.5,True,0.0
"Das Mistsück von Merkel geht über Leichen 
Gehen sie bitte und das ganz schnell",1.0,True,0.0
"Marine Le Pen wird gern von den Hetzern wie Merkel und Konsorten als Rechtsradikal dargestellt, weil die Wahrheit die Sie Ausspricht für diese Leute schwer zu ertragen ist.",0.5,True,0.0
"Hofentlich wird  die  nicht  mehr  gewählt.aber  es gibt  immer  so Idioten  die, die noch  wählen!!!!!!!",0.5,True,0.0
"Ich sags ja immer wieder gerne: die die am lautesten nach Toleranz schreien,  sind doch die intolerantesten. Nur rein ins Land mit dem ganzen gesocks.",1.0,True,0.0
"#hartaberfair Andere #EU Länder sind Land und Bürger wichtiger als #Asylanten. Moralisch, ethisch und finanziell verständlich",0.5,True,0.0
Der Islam ist das Verbrechen und muss bekämpft werden!,0.5,True,0.0
Die EU holt den Terror hier her!  Sind die total bescheuert oder was??????  Weg mit den Müll!  Es reicht langsam!!!!!,1.0,True,0.0
"Stimmt, führen wir doch die #Scharia ein. Gäbe bald keine #Wiederholungstäter mehr bei Diebstahl. #srfarena #DSI #handab",0.5,True,0.0
da sieht man die Ohnmächtigkeit der GESAMTEN Deutschen Regierung; alles nur mehr Versager,0.5,True,7.6923076923076925
Karneval hat #Merkel  jetzt anscheinend auch versaut. Frauen fühlen sich unsicher. #Weiberfastnacht  #rapefugees,0.5,True,0.0
#Asylanten betteln jetzt auch in den Nachbardörfern. Wie lange wird diese Kriminalität noch versteckt? #Asylbewerber #Fluechtlinge #asylum,0.5,True,0.0
"Die sind völlig Hirnlos da oben! Die Dänen machen es richtig, aber da gibt es auch keine Diktatorin.",0.5,True,0.0
"Entfernen diese abartigen Asylis ,die haben hier nichts zu suchen",1.0,True,10.0
die steckt man besser in die Klappse,0.5,True,0.0
make rape legal soll uns wohl schon athmosphärisch vorbereiten auf Vergewaltigungswelle musl. #rapefugees.In gesamter EU tgl. zu notieren!,1.0,True,0.0
Wenn wir wählen heißt das noch lange nicht dass ich mein ganzes Gehirn und Leben an die Tante Merkel oder sonst irgend einem politischen Idioten abgebe. WER FRAGT EIGENTLICH DAS DEUTSCHE VOLK WAS WIR WOLLEN ES IST UNSER LAND UND NICHT MERKEL UND STAATSCHEFS!!!!!!!!!,1.0,True,0.0
Können wir unsere Politiker auch gleich  ausweisen die taugt ja auch nichts,0.5,True,8.333333333333334
"Dann ab mit dem Afghanen ins Tierheim, zu den Ziegen, natürlich nach der Kastration",1.0,True,0.0
"Wir haben genug Dreck in Tschechien, die sind für uns gefährlich und arbeitslos, keine braucht mehr davon.. gefällt dir in Tschechien nicht? Kannst du ruhig wieder gehen..",0.5,True,0.0
Die Spinnen die Rö... äh Politiker,0.5,True,0.0
Die Regierung alimentiert Menschen aus aller Welt & fördert #Islamisierung unsrer Heimat...mit unsren Steuern! #Volksverräter abwählen! #AfD,1.0,True,0.0
"Diese Drecks Albaner!!  Vor zwei Jahren 2012 haben dieses Mist Schweine Ficker von Albaner einen Freund von mir erschossen wegen Nichts!!!  Die sollen sich alle zurück nach Albanien verpissen und sich dort gegenseitig abknallen!  Drecks Volk!!!  Raus, mit dem Pack!!",1.0,True,5.0
Du hast doch einen an der Klatsche,0.5,True,0.0
Mehr Rechte für die Polizei.Sie sollten solchen Typen den Gummiknüppel quer durchs Maul ziehen und sich so etwas nicht bieten lassen.Danach festsetzen und AUSWEISEN:Wenn man das konsequent durchführen würde wäre das Problem schnell gelöst!,1.0,True,0.0
"nein,nein, sowas würden unsere korrupten und verlogenen Politiker nie machen!",1.0,True,0.0
"Kinder in Schwimmbad unbeaufsichtig zu lassen,kann man als Eltern vergessen,wenn frei rumlaufende #rapefugees ihr Unwesen treiben.#abmerkeln",1.0,True,0.0
"Mei bitte, sie sollen sich alle gegenseitig abstechen! Problem gelöst!",1.0,True,0.0
#Rosenmontag ist abgesagt. #Rapefugees also wieder wie gewohnt ins Schwimmbad gehen!,0.5,True,0.0
Abartig dieser Menschliche Abschaun!,1.0,True,0.0
"Mehmet heist jeder zweite von den verlogenen ,kriminellen Gesindel.In Syrien wird sollches Pack gebraucht hier nicht.",1.0,True,0.0
"Die richtigen Flüchtlinge lassen alles zurück und geben alles auf, um mit 100ten von anderen auf nem Boot zu treiben. Überleben: fast unmöglich. 
Denk mal jetzt nach, warum man trzd flüchten will. Du stinks ja wohl selber",0.5,True,0.0
Die Alte Schabrake Namens Merkel muß Weg und ein Deutschland für Deutsche muß her!!!,0.5,True,0.0
Zeit diesen Islamisten das Licht aus zu knipsen.,1.0,True,0.0
Dreckspack,1.0,True,0.0
"selbst schuld,ich bin durchaus kein feind gegen ausländer,denn unser freund ist aus pakistan,abere der typ gehört nicht ins krankenhaus,sondern auf den gleisen müsste man den liegenlassen",0.5,True,3.8461538461538463
"Pöbelnde #Asylanten zeigen Kopf-ab-Gesten und Stinkefinger in #Clausnitz. Laut IM #Ulbig keine Ermittlungen gg. Asylanten, nur gg. Deutsche.",0.5,True,0.0
"In den Nachrichten kommt gerade nichts anders, da Geifern sie alle um die Wette. !!! Das ist doch nur noch Erbärmlich ihr TV und Pressenutten !!!",1.0,True,3.8461538461538463
Merkel sagte gestern bei einer Rede es würden ja keine Massen kommen sondern nur einzelne... Die Frau muß völlig durchgeknallt sein. Wenn wir nichts tun geht das hier nicht mehr lange gut. Am besten wäre wir machen uns alle auf den Weg nach Berlin!,0.5,True,2.272727272727273
"Wer NICHT grenzenlose unkontrollierte Zuwanderung, #Islamisierung, Sicherheitseinbußen & #Kuscheljustiz mit #Migrantenbonus will, wählt #AfD",0.5,True,0.0
Schwanz ab,1.0,True,0.0
"lieber #Horst #Seehofer,der #Bayerische #Staat braucht eine #Strategie,die der #Islamisierung #Bayerns einen #Riegel #vorschiebt! #sz #faz",0.5,True,0.0
"sie schlägt es vor,die daten zu vernetzen!!!den ganzen versagern sollte man die fresse demolieren!",1.0,True,0.0
macht dem zyonistischen geschmeiß ein ende!,1.0,True,16.666666666666668
"2017 ist Wahl, dann sind hoffentlich viele dieser Verbrecher und Verräter, arbeitslos...",0.5,True,8.333333333333334
"...dann bekommt die Ampfingering jetzt garantiert ein Strafverfahren wegen Körperverletzung!! Dem Dreck aus Afrika passiert sowieso NIX!! Im Gegenteil,er darf jetzt legal bleiben,er ist ja traumatisiert.",0.5,True,0.0
"#Sonderrecht für #radikale, #kriminelle #Islamisten installieren? -nach d #Scharia aburteilen? -#Diebstahl: Hand ab? -schnell Ruhe im Karton",0.5,True,0.0
Lumbepack,0.5,True,0.0
Nach der neuesten Idee unserer irren Kanzlerin sollen die ja nach dem Krieg alle wieder zurück in ihre Heimat. Dann dürfen wir ihnen dort erst mal lauter neue schöne Häuser bauen. Das kostet erst ...  Da kann einem schon die blanke Wut hochsteigen.,0.5,True,0.0
"häuser ja, moschee nein, häuser für die flüchtlinge nein, diese häuser für unsere sozialminderbemittelten ja. berlin ihr gehört alle in die heilanstalt um für doof erklärt zu werden. so viel blödheit auf einen haufen hab ich noch nie gesehen",0.5,True,2.5641025641025643
Search and Destroy ? ? ?. .....das ist menschlicher Abfall,1.0,True,10.0
Nach so langer zeit? Das kommt mir schon fragwürdig vor. Niemand hat in 8 Jahren was mitbekomm? Alles klar (wers glaubt)… Europa ist infiltriert bzw. infiziert! Das wird gerade in diesen Tagen immer deutlicher.,0.5,True,2.9411764705882355
"118a6ea23f9479d1 du bist ein wiederlicher dummer hirnloser schwaetzer man sollte dich aus dem sozialen netzwerk rausschmeisen und dich in den knast stecken nur mit wasser und brot idiot!!!!!!!!!!!!""",1.0,True,0.0
"Islam Bank,Islam Partei.Ausbau islamischer Infrastruktur und unsere Politik Idioten reden immer noch von """"angeblicher"""" #Islamisierung",1.0,True,0.0
"So ist es wieder brav, Lügenpresse! Nur nicht die Nationalität von diesem Abschaum bekannt geben. Warum lassen sich die Deutschen das gefallen?",0.5,True,4.545454545454546
LÜGENPRESSE eben.,0.5,True,0.0
"Die verantwortlichen sollte man im Fundament begraben, damit der ganze spuck ein ende hat",1.0,True,0.0
"Die Tschechen sind NICHT Islam feindlich ! Die sind nur nicht soo doof wie ,,unsere Regierungsluschen'' in Berlin !",1.0,True,0.0
"Regierung Rot/Schwarz ist für Reden und aussitzen.....Ist mir schon klar. Ich will sehen, was im Ernstfall passiert. Diese Knödelköppe reden sich seit Jahren unsere Probleme schön.",0.5,True,0.0
"Man sollte lieber so mit den ""besorgten(-nazi) Bürger"" umgehen...Ossi-Kakerlaken eh",0.5,True,0.0
"Blöder Typ - mit seinem Schwachsinnigen post, hat er völlig den Bezug zur Realität verloren ! Soll er lieber weiter von irgendwo runter springen als sich in Erwachsenen Dinge einzumischen ;)",0.5,True,3.225806451612903
Trocken Brot zu fressen reicht für die Eselficker,1.0,True,12.5
"90% aller #Asylanten wollen nur deshalb nach D, weil sie nirgends auf der Welt mehr Geld bekommen! Nebenbei islamisieren. #Lanz",0.5,True,0.0
Idee: #Hartzer VS #Asylanten im Einzelkampf . Wer schneller nen Arbeits/Ausbildungsplatz findet und Deutsch lernt/kann darf bleiben.,0.5,True,0.0
Integration findet also im Kopf statt!? Bislang doch eher im Schwanz! #koelnhbf #fluechtlinge #rapefugees,1.0,True,0.0
Als rein ins ländle mit dem gesocks. Wir haben noch platz,1.0,True,0.0
Ich beschütze deutsche Frauen Teilzeit vor #rapefugees .,0.5,True,0.0
Ich will diese muslimische #Invasion hier nicht! Ich will keine #Asylschmarotzer #Krimigranten und #Rapefugees! Ich will nicht!!,1.0,True,0.0
Einfach nur abartig dieses Dreckspack,1.0,True,0.0
"Krimminelle Volksvertreter ab nach Guatanamo, oder?",0.5,True,0.0
"Ahaa, jetzt auf einmal sind #Flüchtlinge DOCH ein potentielles #Risiko für die #Wirtschaft (neben dem #Brexit) #eudssr #brddr #rapefugees",0.5,True,0.0
Ich Scheisse auf diese Regierung da für habe ich 40 jahre gearbeitet  diese olle Merkel soll sich selber Abtreiben weg mit diesem Müll,1.0,True,0.0
"#IS-#Sympathisant aus #Darmstadt,#Werbe-#Video für #Terrormiliz -für derart gnadenlose #Mitbürger d.v. ihnen gewünschte #Scharia anwenden",0.5,True,0.0
"#schweinefleisch für alle #Flüchtlinge und #Asylanten. Wer saufen kann und Kinder vergewaltigen, braucht keine extra """"Wurst"""" ..Fuck Refugges",1.0,True,0.0
Jetzt ist wohl die Regierung ganz bekloppt !,1.0,True,0.0
macht mal was gegen die banden in den großstädten ihr versager drogen menschenhandel und und und,0.5,True,6.25
"Die kommen doch so oder so alle hier her , ob allein oder per Taxis von der Ferkeln, sry Merkel",1.0,True,0.0
"Drecksaecke allesamt , die sich an kindern vergreifen egal woher sie kommen die bestrafung ist viel zugering hier in deutschland.",1.0,True,0.0
"Diese feigen Dreckschweine, würd gern nach Hamburg fahn und denen feigen Wixxern aufs Maul klopfen.",1.0,True,0.0
Wir können es auch einfacher haben. Verlasst doch einfach Deutschland. Dann braucht ihr keine Angst vor einer neuen Reichskristallnacht zu haben.,1.0,True,0.0
"Bestätigte Sexualdelikte von #rapefugees sind viel zu brisant siehe Vergewaltigungsrate Schweden,deswegen lieber #hoax für Honks! #abmerkeln",1.0,True,0.0
"Nur alles lug und Trug, alle weg mit den verlogenen Politiker !!!",0.5,True,0.0
wenn sich Schutz suchende #Flüchtlinge in Europa als #radikale #Islamisten-#Krimigranten-#Rapefugees entpuppen -in #Gefangenenlager stecken,1.0,True,0.0
Die Frau ist einfach Psycho³ und jeder der sowas unterstützt darf sich nicht Patriot nennen sondern muss damit klar kommen das er halt braune Scheisse ist! ^^,0.5,True,0.0
Tränengas gegen Flüchtlinge  Ob man es in #imzentrum oder hier benutzt dank #Rapefugees - da gibt's keinen Unterschied - benehmen sich nicht,0.5,True,0.0
Wobei wir aufpassen müssen weil die großkopferten das Bargeld abschaffen wollen wen wir nur noch mit Karte bezahlen können sind wir diesen Verbrechern ausgeliefert . Und eigenartiger weise haben wir nur eine Million Arbeitslose die Lügen mit allem was sie sagen,0.5,True,0.0
Auf welchem Planeten sind Muslime denn Minderheiten?  Eher die parasitäre Heuschrecken-Mehrheit :P,0.5,True,0.0
Bestimmt war der Säugling ein Nazi ... einfach nur erbärmlich,0.5,True,0.0
Die Politiker belüge uns die Presse sowieso. Die Wahrheit spiegelt sich spätestens bei de nächste Wahlen wieder.Dann hört uff zu klage denn daran sind unsre Lügebarone schuld.,0.5,True,0.0
"ZDF,Bild....wieso schreibt ihr nicht da drüber...das sind kleine Mädchen...ihr leben ist vorbei...wieso keine Berichte.Habt ihr Angst das ,das Deutsche Volk sich erhebt gegen Asylanten...es wird  so und so passieren früher oder später.Weil die Deutschen Politiker nur Reden...ales weicheier",0.5,True,0.0
Daran sieht man das alle Hakims schwanzlutscher sind,1.0,True,12.5
"War das Wochenende im Ruhrpott unterwegs. Überall schwangere, muslimische Frauen mit einem Rattenschwanz an Kindern #Islamisierung",1.0,True,0.0
"IHR WERDET FÜR JEDES VERFICKTE WORT BEZAHLEN! IHR SEID DIE WAHREN VOLKSVERRÄTER! 

Spätestens wenn wir Bahnhofwinker nicht mehr mit Teddybären werfen könnt ihr beweisen was für krasse Typen ihr seid, scheiß Stammtischpatrioten.",1.0,True,0.0
Sind die wirklich alle sooo extrem dumm und merken das alles jetzt erst.Man weiß nicht mehr ob man lachen oder weinen soll.Deutschland ist am Ende !,0.5,True,0.0
..raus mit der unzivisierten Schweinebande......,1.0,True,0.0
Kastrieren statt resozialisieren!!! Die Verantwortung für Wiederholungen tragen wir alle und nicht erst wenn es unsere eigenen trifft!! Sowas darf nicht toleriert werden!!,1.0,True,0.0
"Jetzt zerreißen sie sich wieder das Maul über """"#rapefugees """". Aber wo war der Aufschrei bei """"Make Rape Legal""""? Gab's nicht...",0.5,True,0.0
Hätten das Kriminelle Ausländer ...... liegen lassen solln...,0.5,True,0.0
"Die ist krank, und keiner von den anderen kranken Politiker traut sich, sie zu stürtzen.",0.5,True,0.0
360% mehr sexuelle Übergriffe an #Karneval als im Vorjahr. #rapefugees #refugeesnotwelcome #grenzendicht #abmerkeln,0.5,True,0.0
"Mit anderen Worten, unsere neuen Facharbeiter sind zu doof zum scheißen!",0.5,True,0.0
"All diese etablierten Sender und deren verlogene Feiglinge von Journalisten gehören, gemeinsam mit Merkel, Schweiger und übrig gebliebenes Naivmenschenpack der Beteiligung am Hochverrat mit angeklagt.",0.5,True,0.0
Wie üblich die Sozis die Pest Europas,1.0,True,0.0
"Mir gefällt nur, dass auch der ehemalige rote Bürgermeister von Graz, Nagl, hautnah miterlebt hat, wie das Gesindel, das er nach Graz geholt hat und gegen das man nicht einmal was sagen darf, sich verhält. Multikulti ist nicht so super, oder Genosse Nagl?",1.0,True,0.0
"wieder Ghettos? Ihr seid so dermaßen behindert, zahlt anständige Löhne und übernehmt Verantwortung für euer Land anstatt euch die Finger nach den Ausschreibungen zu lecken. Dieses Vorhaben will ich von deutschen Bauunternehmern nicht verwirklicht sehen!",1.0,True,0.0
Wie hat diese lispelnde Oberguru gesagt: wir müssen uns damit arrangieren. Man sieht ja wie weit das geht. Dieses verdammte Pack wird dafür nicht mal bestraft weil man sich nicht die Mühe macht zu ermitteln und dagegen vorzugehen.,1.0,True,0.0
"Wie hohl muß man sein,um DAS alles zu glauben?????und wenn ich schon lese,Jungefreiheit.....tz...Gutmenschen,schön und gut aber Gutgläubig und Dumm,seid Ihr....sorry...",0.5,True,0.0
"Sofort die Rübe ab, ohne lange Verhandlung, wenn ihr keinen habt der das macht ,ich komme sofort.",1.0,True,0.0
