raw_text,severity,binary_label
Und raus mit ihnen.,0.0,False
"Nach deutschen gesetzt soweit ich weis hat eine Straftat keine Auswirkungen auf dein Asyl verfahren , außer es kommt zu einer Strafe von 5 Jahren oder höher ! Nach 5 Jahren in Land bekommst du Automatik die Staatsangehörigkeit ! Also macht euch keine Sorgen sind eure Nachbar entweder in 5 Jahren oder morgen !",0.0,False
Wer sich nicht benehmen und anpassen kann hat hier nichts zu suchen.,0.0,False
"Flüchtlinge? Wie lange muss man sich das noch anhören? Kriminelle Ausländer sind Trittbrettfahrer und schaden echten Flüchtlingen, meist ganze Famiien, unsäglich. Frau Merkel, kein anderer Regierungschef hat diesem Land so großen Schaden zugefügt wie Sie. Gehen Sie, gehen Sie einfach!",0.0,False
Wie oft denn noch...?,0.0,False
"ich dachte immer er fand Deutschland so scheisse , ich denke mal da wo er ist bekommt er nichts in den arsch geblasen wie bei uns",0.0,False
"ich begreife unsere gesetze nicht, wenn er trüke isz soll ihm die einreise für immer verwehrt bleiben, ist in den meisten zivilisierten ländern so, machst du als fremder scheiße, fliegst du. sollte er die deutsche staatsbürgerschaft haben, so solle man mal überprüfen welche gesetzeslücken, oder bestechungsmöglichkeiten bestanden, um ihm diese zugewähren. auf jedenfall hat der kerl in deutschland in freiheit nichts zusuchen. schade das wir so wenig legale möglichkeiten haben solche straftäter lebensland von uns fern zuhalten",0.0,False
hat den frau merkel auch eingeladen ??,0.0,False
"Gar nicht lange fackeln, wer von den Ausländern kriminell wird, sofort raus, das ist das einzige was die verstehen",0.0,False
"Wenn der Staat das zulässt, ist er nicht mehr zu retten.",0.0,False
"Ich gedacht-DIESE THEMEN-schon längst erledigt,ODER ???????",0.0,False
bei der Masse die kommen spielt das keine Geige mehr,0.0,False
der gehört für immer weg gesperrt,0.0,False
Er dürfte überhaupt nicht mehr einreisen keine Frage auch wenn viele Straftaten  Verjährt sind und Vorbestraft bleibt vorbestraft  somit müsste sofort die Gesetze entsprechen schnell geändert werden dass sowas nicht mehr einreisen darf ob die Eltern hier Leben oder nicht   wurde oft genug verwarnt und angedroht damals sowas muss man nicht mehr in München haben,0.0,False
Wollen wir wetten das er doch darf ? In diesem Land wundert mich nichrs mehr.,0.0,False
"Gefährlicher Intensivtäter (16 Einbrüche, Rauschgifthandel) in Dresden aufgetaucht. Und jetzt auch noch das.",0.0,False
ohne Worte.....,0.0,False
"Wie wir ja jüngst erfahren müssen, 
bekommt die Ausländerkriminalität eine neue Qualität.
Köln hatte sich die Silvesternacht auch anders vorgestellt.
Sexuelle Übergriffe und Raub 
mussten kölner Frauen und Gäste Kölns über sich ergehen lassen.
Hier sollte sich die ""Mutter von Köln"" wie auch Mutter Angie gründlich überlegen, 
ob sie immer noch an ihrer euphorischen Willokmmenskultur festhalten möchten.
Der Bogen ist schon längst in unserem Lande überspannt, und der Geduldsfaden 
der Deutschen Bürger wird bald reissen.",0.0,False
"Nicht ""bald"" erst bei uns sondern JETZT SCHON!",0.0,False
Na super !!!!,0.0,False
"Das ""bald"" bei uns ist etwas für Blinde. Es ist schon lange so",0.0,False
Das ist eben wie zu finstersten DDR-Zeiten- da wurde das Volk auch schon für Dumm verkauft und unwissend gehalten!  IM Erika kennt sich ja damit bestens aus!,0.0,False
"Wenn man es verschweigt, dann ist es nie passiert. Warum lässt man sich sowas gefallen. Ich versteh das nicht.",0.0,False
traurige Gesellschafft,0.0,False
Man könnte meinen das die Merkel den Deutschen den Krieg erklärt hat und keiner will es war haben.....????????,0.0,False
Ey wo ist der Sinn die scheiße geheim zu halten ???,0.0,False
"NIE wolte ich die DDR zurück !
ich muss aber einräumen das man sich dort SICHER und frei auf den strassen bewegen konnte ! es gab KEINE sogenannte ""NoGoAerea"" !",0.0,False
Alter Schwede ......ich dachte die sind die glücklichsten Europäer .....nach uns natürlich wir sind die Besten bei uns Hängt der Schampus  auf den Bäumen. ...,0.0,False
Gibt es denn wirklich noch welche die der Merckelchen glauben ?,0.0,False
Solche Vertuschungen sind bei uns auch Standard!,0.0,False
"Ach jetzt werden da auch schon Maulkörbe verteilt ,das Volk muss ja auch nicht alles wissen !!!",0.0,False
Was soll da besser sein wir werden alle nur beschissen,0.0,False
ist doch bei uns nicht anders,0.0,False
Bei uns war das schon lange.....,0.0,False
wer hat sich da mit wem abgesprochen? und sein Volk belogen?,0.0,False
In der DDR gab es so etwas auch...man hat uns den Ausweis weggenommen und es gab eine Zuweisung in eine Gemeinde mit Arbeitsplatzbindung! Und dazu noch eine Liste in welche Städte wir nicht dürfen! Jetzt verherrlicht mal nicht die DDR.,0.0,False
und was ist ist bei uns?,0.0,False
Das hier ist auch sehenswert! https://www.youtube.com/watch?v=0VQ3vJAHqlY,0.0,False
Wie weit möchte ein Land kommen das seine eigene Bürger belügt.,0.0,False
Ist doch in Deutschland sehr wahrscheinlich genauso. :(,0.0,False
"Das ist hier ja auch schon so, hat man ja spätestens an Neujahr gemerkt! Es ist so traurig, Europa ist beim Thema Flüchtling zu Nord Korea geworden!",0.0,False
"Worte eines Feigen, Morallosen groß Sprechers. Für sein Land und seine Freiheit zu kämpfen hat nichts mit Wehrpflicht zu tun",0.0,False
Ich habe den größten Respekt vor jedem Deutschen Soldaten. Während die einen wimmernd flüchten und Frauen und Kinder im Krieg zurück lassen beweisen die anderen Mut und Ehre,0.0,False
Jeder der für  Deutschland in diesen Krieg zieht ist nichts weiter als ein Mittäter und Kumpan des US-Terrorstaates,0.0,False
"Tja die NVA hat niemals Soldaten ins Ausland geschickt, sie war im Gegensatz zur Bundeswehrmacht eine reine Verteidigungsarmee",0.0,False
Die wissen ja dinge über mich die nicht mal ich selbst wusste,0.0,False
In einem muss ich Nathan Frey jedoch Recht geben. Amerikanische intressen haben nichts mit Freiheit zu tun. Nur deutsche Berufssoldaten können sichs nicht aussuchen wo die kleine Schwester vom Obama ihre Leute hinschickt.,0.0,False
Traurig aber wahr...,0.0,False
"DIese ""Karikatur"" trifft es auf den Punkt !!!
Sowas kann man doch nicht einfach ignorieren und ins lächerliche ziehen aber viele werden erst dann schlau, wenn es in irgend einer Art und Weise die eigene Familie trifft !!!
Sie nennen uns Egoisten, da wir ja niemanden helfen wollen und aufnehmen wollen aber andersrum ist denen sowas egal, wenn man sie mit solchen Worten, Beispielbildern etc. konfrontiert ..
UNFASSBAR !!!",0.0,False
"So einen Müll posten und dann behaupten bei der Seite gäbe es keine Nazis! 
Schöne Patrioten seid ihr.",0.0,False
Ist das so Malte Kasper?,0.0,False
"Wer freiwillig zur Bundeswehr geht und damit die Interessen der USA im Einsatz vertritt, hat das Prinzip nicht verstanden.",0.0,False
"So sollte es auch der letzte ,, gutsmensch"" hier verstehen können....",0.0,False
....wenn Stefan das Kriegshandwerk lernt braucht er sich noch nicht wundern wenn er in den Krieg muss....,0.0,False
Dank der verträumten Politiker hahahahahahaahah,0.0,False
so ist es,0.0,False
"https://youtu.be/EZ1_MthkQis 
Sollte man sich mal ansehen und teilen ein Video aus den Neunzigern.",0.0,False
Schade das die Patrioten einen ehemaligen kinderstar für ihre Zwecke missbrauchen. Und waren die grabscher nicht aus Syrien sondern Nordafrika???!!!,0.0,False
Das findet sogar der Peter Lustig ....,0.0,False
"ja der text ist für harz 4 leute! auch wenn ich in der schule keine helle leuchte war, sage ich hier das es primitv ist",0.0,False
Mit der Erklärung könnten es vielleicht auch die Gutmenschen kapieren :-),0.0,False
"nja, schaut euch mal die herkunft der täter an, sind alle aus sicheren ländern.. syrer habe ich jetzt keinen rausgelesen...^^ ein wahrer flüchtling, der vor dem krieg flieht, rennt A) net ohne familie weg und B) benimmt er sich in sicherheit so :)",0.0,False
"Solche Texte sind widerlich, alle über einen Kamm zu scheren.",0.0,False
Ich lebe gerne in meinem Land. Aber ich bin entsetzt welche Töne und,0.0,False
"Fortsetzung.......mittlerweile herrschen. Menschen aus den Kriegsländern brauchen unsere Hilfe. Spitzbuben brauchen wir nicht, weil wir selbst genug haben! Stimmungmache ist absolutes Gift und völlig unnötig.",0.0,False
"Das ist das Problem! Ich bin dafür dass alle Nicht-Kriegsflüchtlinge sofort wieder zurück geschickt werden. Die, die sich hier nicht benehmen können oder kriminell werden, sofort raus! Aber die wirklichen Flüchtlinge aus Syrien mit denen in einen Topf zu werfen ist mehr als asozial!",0.0,False
51f889d8fff074cc ist aber so,0.0,False
02c121df058b945c du oder?,0.0,False
"Was für Mist wird hier verbreitet, unter dem Deckmantel des Patriotismus, und dann kommen die noch dazu die das gut finden.",0.0,False
Wieso sollen syrische Zivilisten Krieg führen müssen? Schwachsinn...,0.0,False
Diese ganze hetze geht mir auf den Sack . Wann peilt Ihr endlich das Ihr nicht alle in einen Topf stecken müsst . Letztens wurde ne Bank ausgeraubt . Alle dachten es sei ein Flüchtling  ohhhhhh und was kam raus ? Ein Alter Mann hat die Bank überfallen . ABER ERSTMAL ALLE BESCHULDIGEN. Wie immer .,0.0,False
"auf den Punkt gebracht, armes Deutschland.",0.0,False
@13a0a73dd6206713 ...Und warum hat der alte Mann die Bank überfallen? Weil unsere eigenen Leute schon verarmen und sich oft nicht mehr zu helfen wissen !!!!,0.0,False
Das finde ich zum kotzen ! ?Jetzt hetzt ihr schon die Kleinen auf ? Ziehen wir uns doch die nächste Nazigeneration auf !,0.0,False
Hihi.?,0.0,False
"na dann passt doch alles, ihr habt alles richtig gemacht ihr politiker  ihr bahnhofsklatscher und teddybär werfer",0.0,False
Das man eines der größeren Vorbilder unserer Kindheit dazu missbraucht sowas zu vermitteln.. Wenn das schon sein muss dann zieht solche Leute nicht mit rein.,0.0,False
Ist was dran ! Armes Deutschland,0.0,False
"Ich frage mich. Wie klein muß ein Hirn sein, um so einen Mist zu posten.",0.0,False
so sieht es aus!,0.0,False
Haben wir nicht inzwischen eine freiwilligen Armee???,0.0,False
Traurig  aber wahr.lassen Frau und Kinder  zurück. WAHRE HELDEN LASSEN  KEINE  FAMILIE  SCHUTZLOS  UU,0.0,False
80be4ead6c71bc03 Ja klingt komisch ist aber so haha,0.0,False
"Geil ? wenn die Zielgruppe solcher Posts auf dem Niveau von 5 jährigen Kindern aufgehetzt wird, ist meine Welt noch in Ordnung?",0.0,False
677157b95bee1fda richtig kranke nazis hier alle!?,0.0,False
bei peter kann man noch was lernen,0.0,False
Der Peter ist echt lustig ??,0.0,False
c24d75ec8fb14bbb wir müssen des hakim zeigen ahahahahah,0.0,False
wer sich so eine scheiße nur ausdenkt.....,0.0,False
"jeder kann sein schicksal für sich selbst entscheiden, versetz dich in die lage eines menschen im krisengebiet. du würdest auch flüchten

und wer soldat wird ist eh selbst schuld

denken und dann posten ist die methode",0.0,False
"Nicht gaaanz richtig, denn Stefan hilft (ohne es zu wissen) mit Hakim's Land zu zerbomben und sorgt so dafür, dass auch der Rest von Hakim's Familie  flüchten muss. 
Frau und Kind von Hakim's haben die Flucht nicht überlebt. ..",0.0,False
"Nominierung zur größten Sch***, die ich heute bei FB ""lesen"" musste! Respekt!",0.0,False
Undenkbar in der heutigen Zeit,0.0,False
Da durfte frau noch nicht mal waehlen oder studieren und was zu hause hinter verschlossenen tueren los war moecht ich lieber auch nicht wissen. Da war an frauenrechte kaum zu denken. Nein die zeit wuensch ich mir nicht zurueck!,0.0,False
da gab`s aber auch keine  Frau Angela MERKEL !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0.0,False
"Mußt ja nit über 100 Jahre zurück gehen. Reichen schon 10 Jahre. 

Bestes Beispiel Love - Parade in Berlin stellt euch mal das in der heutigen Zeit vor. Das wäre im Massaker geendet.",0.0,False
Wie sehr wünsche ich mir in dieser Zeit geboren worden zu sein..,0.0,False
1960/1970 war die Welt in Deutschland auch noch in Ordnung. Auf Youtube zbs. gibt es aufnahmen über München 1971.,0.0,False
"Das ist nicht nur Berlin, da ist auch München und London mit dabei. Aber trotz alle dem war es bisher die schönste Zeit die diese Erde zu bieten hatte.",0.0,False
"sind wir als frauen ehrlich ... um 1900 wollen wir auch nicht leben. es war eine männer bestimmte gesellschaft und die frauen waren für -kinder kirche, küche- da. aber unsere großmütter und selbs-noch unsere mütter haben uns das recht auf gleichstellung und selbstbetimmung erkämpft. ich habe also keine lust auf eine islamisierung in der wir frauen wieder keine rechte haben. wir frauen . flüchtlingen(es kommen ja nur junge männer..... wo bitte sind die frauen und kinder???)begrabschen zu lassen..... auch von keinem deutschen! ich hoffe inständig, dass sich endlich was bewegt und straffällig asylanten sofort und ohnen umschweife absgeschoben werden.",0.0,False
Also wenn ich mir das so ansehe wirkt es sehr beruhigend und zaubert ein lächeln ins Gesicht! So friedlich,0.0,False
"Das stimmt, da war es noch friedlich auf den Straßen",0.0,False
Wie gerne hätte ich eine Zeit maschine und würde mich in die Zeit zurück reisen um zu gucken wie es früher war würde mich echt mal interessieren,0.0,False
Geiles Video . Geile Zeit... Die Leute haben nichts gehabt... Aber sie sahen glücklich aus und waren auf der strasse am spielen..,0.0,False
d3522b6087109c66 das waren noch Zeiten was ?,0.0,False
"Man braucht gar nicht so lange zurück gehen, um festzustellen, was wir noch für eine schöne unbeschwerte Kindheit und Jugend hatten. Wir konnten uns noch so frei entfalten, wie wir es wollten und mussten keine Angst haben, das an jeder Strassenecke Gefahr auf uns lauert. Da gab es noch den lieben Polizisten von nebenan, der alle beim Namen kannte und auf seine Schäffchen aufpasste. Und das sagt euch jemand, der im seinerzeit schlimmsten Ghetto von Berlin aufgewachsen ist. Egal wie, uns wird Angst und Bange, wenn wir ernsthaft darüber nachdenken, welche Zukunft unseren Kinder in Deutschland bevorsteht.",0.0,False
das wahre deutschland  wie wunderschön,0.0,False
Ein Zukunftsziel...,0.0,False
"Schon mal daran gedacht das das so ziemlich jede Generation sagt, meine oma sagt sie ist in der besten zeit aufgewachsen meine Mutter sagt ihre Jugend war die beste
Usw usw",0.0,False
Sehr schöne Aufnahmen.,0.0,False
68bc3d21b22b7147 DAS waren noch gude zeiten eh :DDD,0.0,False
War da bei 30 Sekunden ne Ami Flage ??,0.0,False
Alles ist besser als diese Digitalisierte-Vegane-pädagogischwertvolle-Ischfickdeinemutta-Generation!,0.0,False
"Berlin gab es auch mal in sauber? Und ganz ohne Dönerkaschemen, kaum zu glauben... ;-)",0.0,False
"Vor allem architektonisch ist Berlin heute eine Drecksstadt. Das liegt nur teilweise an der menscheverachtende Bauweise nach dem Krieg. Schon vor 45 hatten vielfach ""moderne"" Stadtplaner schöne, alter Architektur abgerissen.

Ich habe mal vor Jahren dieses Video gemacht, in dem Berliner Plätze einst und jetzt verglichen werden. Da kommen mir jedesmal die Tränen:

https://www.youtube.com/watch?v=t0DcrrSWcP0",0.0,False
Da gab es noch Anstand und Respekt!,0.0,False
und?,0.0,False
Man hat uns unserer Zukunft beraubt.... in Zukunft weniger Spaß.....am besten gar keinen mehr..... wenn es nach Merkel geht??,0.0,False
Das ist Kultur ?,0.0,False
"Mit asylantischen Alibabas sicherlich !!!
Deswegen, GRENZEN ZU !",0.0,False
"Da bekam man auch noch eine ordentliche Strafe, wenn man sich an Frauen oder Kindern vergriffen hat. 
Heute kriegen solche Täter höchstens im Knast, durch andere Insassen ihre gerechte Strafe. ?",0.0,False
Zucht und Ordnung!! ...ist Geschichte,0.0,False
Des war noch ne schöne zeit a9a9993c3bad8137,0.0,False
ein traum,0.0,False
"Verrückt - genau den Film hab ich mir vorhin von der Festplatte angesehen. Was für ein Zufall. Total bewegend, die Bilder.",0.0,False
Scheissegal welche zeit ihr zurück drehen magt....sowas darf überhaupt nicht passieren,0.0,False
"Steinzeit wäre auch geil gewesen. ein kürzeres Leben, aber eines in Freiheit.",0.0,False
"Hab mal eine Frage. Ich empfinde die Flüchtlinge als eine Bedrohung, aber gleichzeitig empfinde ich eine starke Apathie gegenüber der Glorifizierung von Schwulen, Lesben und anderen Minderheiten, weil sowas ein Land nur schwächt und es der Lächerlichkeit preisgibt. Wo stehe ich? Meine es ernst und würde gern eine sachliche Diskussion führen.",0.0,False
"Die Zeit der eigenen Jugend- und Kindertage ist immer die schönste. Das Leben war unbeschwehrt. 
Wir sollten zurück in die Vor Merkel Zeit, dann würde sie nie mehr Kanzlerin werden.",0.0,False
"Deutschland war und ist ein Land der Extreme. Dichter und Denker oder Richter und Henker. Ein normales Dazwischen gibt es wohl nicht. Im Augenblick befürchtete ich, daß die übertrieben liberale Haltung ein Erstarken der Extreme begünstigt, übrigens rechts wie links ( und auch reich wie arm ).
Einwanderung ja, aber streng kontrolliert , kriminelle Migranten sofort raus. Auch in Kriegsgebiete...",0.0,False
"78c3a51a8da5e01b... Das ist doch deine Zeit, oder?",0.0,False
"Kann mir einer das beantworten?

Hat jemand von Euch (Familie 2 Kinder) noch 40.000,- EUR am Jahresende zur Verfügung?

https://www.facebook.com/photo.php?fbid=1552097151772024&set=a.1423777074604033.1073741828.100009152636106&type=3&theater&notif_t=like",0.0,False
auf jeden fall kein multi kulti keine paralelgesellschaften keine stadtteile wo die polizei sich nicht rein traut keine ausländichen gebetshäuser keine grabscher zur jahreswende keine mit ausländer überfüllten schulklassen kein asylheim keine scheinasylanten,0.0,False
"Na ja, damals waren die heutigen Kulturbereicherer auch ""nur"" Haushaltshilfen oder Straßenkehrer...falls es überhaupt welche gab in Deutschland, zu der Zeit! Macht schon nachdenklich, wie die Welt sich verändert hat! ?",0.0,False
Und es gab nicht wenige Nicht-Berliner vor Ort!,0.0,False
116 Jahren nach.... Islam,0.0,False
wunderschöner Film! (y),0.0,False
"Suuuuper! Kein Wahlrecht für Frauen, miserable Jobs, keine freie Berufswahl für Frauen usw. Wo seit ihr eigentlich stehen geblieben?",0.0,False
"Ich mag zwar auch luftige Kleider und Miniröcke, aber diese Zeit hatte einen tollen Kleidungsstil! Orientiere mich ab und an selbst heute noch daran...",0.0,False
Schöne heile Welt,0.0,False
Das ist doch München!,0.0,False
Da laufen die Polizisten auch noch mit Säbel rum und würden einem die Hand abhacken ???✌️,0.0,False
Wo Deutschland noch Deutsch war,0.0,False
"Ich hoffe doch das es Frau Petry besser macht , wenn es so sein sollte !!",0.0,False
"jaja...die gute alten zeiten sagt man....ich bin jetzt 51...dann waren ,, meine"" guten alten Zeiten wohl die vor der Angie M.",0.0,False
Das waren noch richtige Männer! Und dieser hiphop und Techno scheissdreck hat auch nicht die Ohren der Leute verpestet!!!,0.0,False
Da war die Zeit noch in Ordnung.,0.0,False
"1900 da gab es noch das Große  Kaiserreich und es gab sehr sehr viele Deutsche. Die wurden so langsam vernichtet und Day Land wurde immer kleiner.  Die Poitik wurde weiter so geführt Day Deutsche immer weniger Kinder bekommen konnten. Und nun wird der Rest erledigt,  da Deutschland komplett von der Landkarte verschwindet.",0.0,False
Diese Kultur darf und kann man nicht kaputt machen.,0.0,False
Ich würde lieber in der Zeit Leben als in der jetzigen! Dort gab es noch ORDNUNG !,0.0,False
sehr interessant...?,0.0,False
Wollen wir unseren alten Kaiser Wilhelm wieder ham?,0.0,False
"Halt! Moment! Um 1900 hatten Frauen in Deutschland keine Rechte! Weder ein Wahlrecht, noch eine Möglichkeit zu studieren, sie wurden verhairatet und waren zu Hause für Mann und Kinder da. Wenn eine Frau sich nicht so benahm, wie man es erwartete wurde sie wie viele tausende Leidensgefährtinen in psychatrischen Anstalten weggeschlossen! Lebenslang, ohne Chance auf Selbstbestimmung! 
Wenn ihr euch für Frauen einsetzt, dann bitte erst mal nachdeken und recherchieren!",0.0,False
"Ihr Hast die Moslime, weil sie ihre Frauen keine Rechte gewähren und wünscht euch eine Zeit, in der es für eine west europäischer Frau genauso war.",0.0,False
"zu der zeit war deutschland kaum anders als saudi arabien, eine frau in leggins würde in den knast gesteckt zu der zeit. Schon witzig wie hier einige denken das diese zeit ""toll"" für eine frau gewesen is. Vom Mann beherrscht und zwangsverheiratet, sexueller Missbrauch danach normal. Das waren die zeiten vor 100 Jahren und nicht anders.",0.0,False
Da gab es noch keine Ausländer!,0.0,False
"Ich will nicht mehr in dieser Zeit Leben, in der es nur noch fb und lauter horrornachrichten gibt. Früher was doch alles viel besser ?",0.0,False
41ab8cacb9c673ad   du  hättest   damals  in  der Zeit   ein auf  die  fresse   bekommen   wenn  DAS Wort  geil  ausgeprochen  hätte,0.0,False
"Das war ja auch, bevor überhaupt das erste Mal über eine ""Armlänge"" in Deutschland gesprochen wurde.",0.0,False
"Sehnsucht nach der guten alten Zeit? Nee, nur nach Frieden!!!",0.0,False
"Ja wir haben auch eine andere Wertschätzung und Kultur.
Unseren ""neuen evtl. neuen Bundesbürger"" haben das nicht?",0.0,False
"Deutsche Geschichte, sehr interessant.....",0.0,False
"Damals war echt alles besser. Nur ein paar Beispiele: Um 1900 lag die Lebenserwartung bei durchschnittlich 46 Jahren lag, man starb an einer Blinddarmentzündung und jeder 5. Säugling überlebte den geburtsvorgang nicht. und Zuviel Smartphone würden die Kinder damals wohl als luxusproblem einschätzen, da sie 12 Stunden täglich ab einem Alter von 4 (!) Jahren in Textilfabriken arbeiteten. Na ja, wenn sie adelig waren, war's natürlich besser... Echt, hohler geht's nimmer...",0.0,False
ist Euch aufgefallen wie viele Uniformierte auf der Strasse zu sehen sind? und die Uniform wurde auch noch respektiert...kein Respekt -> dann gab es mit dem Knüppel auf die 12.,0.0,False
Schön und anscheinend ein ganz friedliches zusammen leben.,0.0,False
aber warewn echt kacke angezogen die leute ;),0.0,False
Es ist Schön mal zurück zu schauen!!!,0.0,False
Das ist Propaganda für ungebildete... aber von den Kommentaren ist schon abzulesen das es schief geht und die meisten Ahnung von Geschichte haben,0.0,False
"Ja, die gute alte Zeit: enge, feuchte Wohnungen, dunkle, unhygienische Hinterhöfe, verwahrloste, sich selbst überlassene Kinder ... http://www.spiegel.de/einestages/heinrich-zille-fotografien-aus-dem-alten-berlin-a-1013931.html",0.0,False
Vor 100 Jahren hatten wir Frauen auch oft nix zu lachen. Wir wurden von Männern belächelt. Egal wie geistreich wir waren. Wir sollten heiraten und Kinder kriegen.Der Ehemann hatte das sagen.Genau wie es heute noch in vielen muslimischen Gegenden ist.,0.0,False
Wir wollen unsern Kaiser Wilhelm wieder haben !,0.0,False
sensationelle Aufnahmen!!!!,0.0,False
Da gab es noch sitte und antstand,0.0,False
"Köln 1945 - was war das schön. :-( Und nur weil Nazis und solche, die angeblich keine sein wollten, immer mehr Hass und Ängste gegen eine Minderheit verbreiteten. Manche Menschen so kleingeistig.... http://www.zeitzeugenboerse-koeln.de/uploads/pics/00012002.jbh_01.jpg?rand=950165664",0.0,False
"Stimmt damals hatten die Frauen keine Rechte, deswegen mussten se auf nix achten...",0.0,False
Das is doch München?...Feldherrenhalle und Theatinerkirche,0.0,False
Zumindest bei 2:08,0.0,False
ah wie schön das war als es noch sowas wie Zucht und Ordnung aber vorallem MENSCHLICHKEIT und NÄCHSTENLIEBE gab....naja aus der TRAUM! Hurra diese Welt geht unter!!!!,0.0,False
sehr schön und der Marienplatz und der Odeonsplatz,0.0,False
"Das ist wohl wahr‼️

Da waren die Menschen noch Menschen - und keine Bestien ?",0.0,False
"f9257e1993bc6a68 
 
 Das ist doch Quatsch ‼️‼️
 
 Gewiss es gab mehr Strenge, mehr Indoktrination..... 
 
 Aber ich glaube unter dem Strich, war es dennoch die friedliche und schönere Zeit
 
 Und wenn du Menschen jenseits der 90 fragst, wie das Leben früher war, so hörst du unisono:
 
 Da war das Leben noch schön.",0.0,False
die guuute alte zeit!!!,0.0,False
"Wenn man bedenkt was danach passiert ist, dann sehe ich das nicht so bunt und friedlich",0.0,False
"Ihr Hast die Moslime, weil sie ihre Frauen keine Rechte gewähren und wünscht euch eine Zeit, in der es für eine west europäischer Frau genauso war.",0.0,False
Schöne Bilder!,0.0,False
Da gab es ja auch noch keine Einwanderer...............,0.0,False
"Meine Großmutter hatte 7 Kinder , und so oft ich auch nachfragte ,, sie wollte es nicht ändern   Sie war glücklich , hatte keine Not , alles war friedlich und geschlagen wurde sie von Niemanden!!! Übrigens ; Minirock und Implantate gab es noch nicht , was es nicht gibt kann einen auch nicht fehlen!!!",0.0,False
Wow! Beeindruckend!,0.0,False
Wie weit damals schon entwickelt Wahnsinn !,0.0,False
Achja weil es da auch so viele Frauenrechte im allgemeinen gab :D,0.0,False
f878c80d1270bf5d da sahen die Frauen noch aus wie Frauen und bei den Männern das gleiche,0.0,False
Da könnt ihr erzählen was ihr wollt das war eine schöne Zeit wäre der Erste Weltkrieg nicht passiert beziehungsweise hätten sie ihn uns nicht aufs Auge gedrückt wäre der zweite auch nicht passiert vielleicht wären wir dann heute eine moderne Monarchie mit dem Kaiser der zu seinem deutschen Volk steht das wäre glaube ich wunderschön :-),0.0,False
TRÄUM..TRÄUM...TRÄUM...;-) !!!.....schluuuchz! ;-(.........!!!,0.0,False
Also wie in Deutschland,0.0,False
Ist doch in Deutschland nicht anders.,0.0,False
"Was bringt es sowas zu vertuschen? 
Macht doch alles nur schlimmer wo ist der sinn....",0.0,False
Es ist überall das selbe früher War Indonesien auch Christlich und heute sind Sie in der Minderheit nur lslamismus und das passiert mit Europa auch wenn unsere Politiker und Gutmenschen nicht endlich wach werden,0.0,False
Sauerei....???,0.0,False
"Bin ja richtig froh, das nicht nur wir deutschen fuer dumm verkauft werden ......",0.0,False
na was solls ist doch bei uns genauso,0.0,False
Das ist doch schon immer so. Vor über 20 Jahren wurden die Zahlen der ausländischen Verbrecher schon geschönt!,0.0,False
Bei uns in bedeutet der Code Männer mit Dunkler Hauttyp,0.0,False
erzählt doch mal was neues,0.0,False
Genau das gleiche auch in Deutschland,0.0,False
"die sind ja genauso doof,,es kommt doch irgendwann raus",0.0,False
Ist doch hier genauso ...100 pro,0.0,False
"durch diesen flüchtlings-strom hatt europa angst dass es zu grunde geht und deshalb wierd alles verschwiegen.es sind unsere politiker die alles verschweigen und vertuschen wollen,doch die wahrheit kommt trotzdem ans licht",0.0,False
Überall werden die Bürger nur noch verdummt! Wie bei der Massenarbeitslosigkeit in Deutschland! Viele denken tatsächlich die Arbeitslosigkeit ist deutlich zurückgegangen da nur ca. 3 Millionen öffentlich dargestellt werden! Schätzungen liegen heute bei über 10 Millionen Arbeitssuchende allein in Deutschland! Sogar offiziell haben wir ja schon knapp 8 Millionen Hartz IV Empfänger! Jetzt sind noch über eine Millionen Zuwanderer dazu gekommen! Aber die offizielle Arbeitslosenstatistik bleibt seit Monaten fast gleich! Die über 1 Millionen Neubürger sind ja nun auch arbeitslos!,0.0,False
Das ist wohl eine EU Order.... willkommen im Club,0.0,False
"Wenn das war wäre,
wäre es ein perfecktes Beispiel dafür, wie der Staat die Informationen über die Flüchtlingssituation deckelt. Da hilft dann auch die Pressefreiheit nicht mehr viel. Mit Transparenz hat das auf jeden Fall nichts mehr zu tun.
Wir können an dieser Stelle nur hoffen, das es bei uns hier nicht genau so abläuft.",0.0,False
nicht nur da werden sie belogen was das angeht. Wenn Sie überall die Wahrheit sagen würden was das angeht hätten die wirtschaftsflüchtlinge nicht mehr viel zu lachen.,0.0,False
Wenn wundert es? In Deutschland ist es ja genau das gleiche.,0.0,False
schau schau - die NWO wirkt auch dort !,0.0,False
wird das Volk in jedem Land nur noch belogen,0.0,False
warum sollte es in Schweden anders sein als bei uns?,0.0,False
Ist der Unterschied zwischen schwedischer und deutscher Berichterstattung so groß?,0.0,False
"Trau nur Dr Statistik,  die du selbst gefälscht hast",0.0,False
Wie bei uns,0.0,False
Ist das hier anderes ?,0.0,False
"Hallo? Wieso Schweden? Ist es nicht auch hier langsam mal erwiesen bewiesen, das wir nur verscheissert werden, bzw eigentlich ja schon vor dem ganzen Mist",0.0,False
